COMMAND     PID     USER   FD   TYPE   DEVICE SIZE/OFF NODE NAME
condor_ma 10054  cms1357   10u  IPv4 52344693      0t0  TCP cms-a008.rcac.purdue.edu:37567->glidein-collector.t2.ucsd.edu:9805 (ESTABLISHED)
condor_ma 10054  cms1357   11u  IPv4 52344959      0t0  TCP cms-a008.rcac.purdue.edu:50324->glidein-collector-2.t2.ucsd.edu:9805 (ESTABLISHED)
condor_ma 10054  cms1357   14u  IPv4 55467160      0t0  TCP cms-a008.rcac.purdue.edu:39770->glidein-collector.t2.ucsd.edu:9805 (CLOSE_WAIT)
condor_st 10059  cms1357    6u  IPv4 52344754      0t0  TCP cms-a008.rcac.purdue.edu:38875->glidein-collector-2.t2.ucsd.edu:9805 (ESTABLISHED)
condor_st 10059  cms1357    8u  IPv4 52344782      0t0  TCP cms-a008.rcac.purdue.edu:57477->glidein-collector.t2.ucsd.edu:9805 (ESTABLISHED)
condor_st 10059  cms1357    9u  IPv4 55468474      0t0  TCP cms-a008.rcac.purdue.edu:35352->glidein-collector.t2.ucsd.edu:9805 (ESTABLISHED)
condor_st 10059  cms1357   10u  IPv4 52344986      0t0  TCP cms-a008.rcac.purdue.edu:54827->glidein-collector-2.t2.ucsd.edu:9805 (ESTABLISHED)
condor_st 10059  cms1357   11u  IPv4 52344709      0t0  TCP *:56907 (LISTEN)
condor_st 10059  cms1357   13u  IPv4 52371072      0t0  TCP localhost:38038->localhost:33237 (ESTABLISHED)
master    10136     root   12u  IPv4    21148      0t0  TCP localhost:smtp (LISTEN)
master    10136     root   13u  IPv6    21150      0t0  TCP localhost:smtp (LISTEN)
condor_st 10138  cms1358    9u  IPv4 53343372      0t0  TCP cms-a008.rcac.purdue.edu:48357->hcc-crabserver.unl.edu:9615 (ESTABLISHED)
condor_st 10138  cms1358   10u  IPv4 53343479      0t0  TCP cms-a008.rcac.purdue.edu:59339->glidein-collector-2.t2.ucsd.edu:10068 (ESTABLISHED)
condor_st 10138  cms1358   12u  IPv4 53343516      0t0  TCP cms-a008.rcac.purdue.edu:44674->glidein-collector.t2.ucsd.edu:10068 (ESTABLISHED)
condor_st 10138  cms1358   14u  IPv4 53343446      0t0  TCP *:45695 (LISTEN)
condor_st 10138  cms1358   15u  IPv4 53343436      0t0  TCP localhost:57782->localhost:55374 (ESTABLISHED)
cmsRun    10156  cms0373  154u  IPv4 52472765      0t0  TCP cms-a008.rcac.purdue.edu:36175->squid3.rcac.purdue.edu:squid (CLOSE_WAIT)
cmsRun    10156  cms0373  164u  IPv4 52479725      0t0  TCP cms-a008.rcac.purdue.edu:37918->cms-a003.rcac.purdue.edu:rootd (ESTABLISHED)
java      10241     hdfs   90u  IPv4    22330      0t0  UDP *:53339 
java      10241     hdfs   91u  IPv4    22333      0t0  TCP *:50010 (LISTEN)
java      10241     hdfs   93u  IPv4    22337      0t0  TCP *:50075 (LISTEN)
java      10241     hdfs  102u  IPv4    22343      0t0  TCP *:50020 (LISTEN)
java      10241     hdfs  114u  IPv4 51666896      0t0  TCP cms-a008.rcac.purdue.edu:35989->cms-nn00.rcac.purdue.edu:cslistener (ESTABLISHED)
java      10241     hdfs  123u  IPv4 55516872      0t0  TCP cms-a008.rcac.purdue.edu:50010->cms-a021.rcac.purdue.edu:44602 (ESTABLISHED)
condor_sh 10505   condor    8u  IPv4    24164      0t0  TCP *:erunbook_server (LISTEN)
condor_sh 10505   condor    9u  IPv4    24165      0t0  UDP *:9617 
condor_st 10523   condor    9u  IPv4 53582719      0t0  TCP localhost:49418->localhost:37971 (ESTABLISHED)
condor_st 10523   condor   10u  IPv4 52336644      0t0  TCP localhost:55448->localhost:52157 (ESTABLISHED)
condor_st 10523   condor   11u  IPv4 52691386      0t0  TCP localhost:50860->localhost:33526 (ESTABLISHED)
condor_st 10523   condor   14u  IPv4 53939904      0t0  TCP localhost:44270->localhost:54614 (ESTABLISHED)
condor_st 10523   condor   15u  IPv4 53323278      0t0  TCP localhost:38119->localhost:49279 (ESTABLISHED)
condor_st 10523   condor   16u  IPv4 55333859      0t0  TCP localhost:43538->localhost:38176 (ESTABLISHED)
condor_st 10523   condor   17u  IPv4 52326420      0t0  TCP localhost:55793->localhost:59731 (ESTABLISHED)
condor_st 10523   condor   18u  IPv4 53639160      0t0  TCP localhost:60964->localhost:39075 (ESTABLISHED)
condor_st 10523   condor   19u  IPv4 55430435      0t0  TCP localhost:50044->localhost:45168 (ESTABLISHED)
condor_st 10523   condor   20u  IPv4 53909233      0t0  TCP localhost:42375->localhost:50296 (ESTABLISHED)
condor_st 10523   condor   21u  IPv4 55476587      0t0  TCP localhost:37803->localhost:45715 (ESTABLISHED)
condor_st 10523   condor   22u  IPv4 51929887      0t0  TCP localhost:39521->localhost:40290 (ESTABLISHED)
condor_st 10523   condor   23u  IPv4 53180532      0t0  TCP localhost:41724->localhost:49534 (ESTABLISHED)
condor_st 10523   condor   24u  IPv4 52088942      0t0  TCP localhost:41919->localhost:40442 (ESTABLISHED)
condor_st 10523   condor   25u  IPv4 55344364      0t0  TCP localhost:35437->localhost:45560 (ESTABLISHED)
condor_st 10523   condor   26u  IPv4 55344444      0t0  TCP localhost:48887->localhost:55978 (ESTABLISHED)
condor_st 10523   condor   27u  IPv4 54491025      0t0  TCP localhost:45133->localhost:33563 (ESTABLISHED)
condor_st 10523   condor   28u  IPv4 52144705      0t0  TCP localhost:48148->localhost:55741 (ESTABLISHED)
condor_st 10523   condor   29u  IPv4 53294553      0t0  TCP localhost:46972->localhost:52837 (ESTABLISHED)
condor_st 10523   condor   30u  IPv4 55344505      0t0  TCP localhost:49845->localhost:59979 (ESTABLISHED)
condor_st 10523   condor   31u  IPv4 55476643      0t0  TCP localhost:51238->localhost:37663 (ESTABLISHED)
condor_st 10523   condor   35u  IPv4 53992637      0t0  TCP localhost:53266->localhost:40446 (ESTABLISHED)
condor_ma 11735  cms1357    7u  IPv4 53187857      0t0  TCP *:59239 (LISTEN)
condor_ma 11735  cms1357    8u  IPv4 53187869      0t0  TCP cms-a008.rcac.purdue.edu:57586->glidein-collector-2.t2.ucsd.edu:9851 (ESTABLISHED)
condor_ma 11735  cms1357   10u  IPv4 53187940      0t0  TCP cms-a008.rcac.purdue.edu:36918->glidein-collector.t2.ucsd.edu:9851 (ESTABLISHED)
condor_ma 11735  cms1357   11u  IPv4 53188326      0t0  TCP cms-a008.rcac.purdue.edu:filenet-nch->glidein-collector-2.t2.ucsd.edu:9851 (ESTABLISHED)
condor_ma 11735  cms1357   14u  IPv4 55463349      0t0  TCP cms-a008.rcac.purdue.edu:57551->glidein-collector.t2.ucsd.edu:9851 (CLOSE_WAIT)
condor_st 11746  cms1357    6u  IPv4 53188040      0t0  TCP cms-a008.rcac.purdue.edu:47314->glidein-collector-2.t2.ucsd.edu:9851 (ESTABLISHED)
condor_st 11746  cms1357    8u  IPv4 53188063      0t0  TCP cms-a008.rcac.purdue.edu:33011->glidein-collector.t2.ucsd.edu:9851 (ESTABLISHED)
condor_st 11746  cms1357    9u  IPv4 55411934      0t0  TCP cms-a008.rcac.purdue.edu:34371->glidein-collector.t2.ucsd.edu:9851 (CLOSE_WAIT)
condor_st 11746  cms1357   10u  IPv4 53188328      0t0  TCP cms-a008.rcac.purdue.edu:59381->glidein-collector-2.t2.ucsd.edu:9851 (ESTABLISHED)
condor_st 11746  cms1357   11u  IPv4 53187986      0t0  TCP *:60170 (LISTEN)
condor_st 11746  cms1357   12u  IPv4 53206812      0t0  TCP localhost:59337->localhost:52737 (ESTABLISHED)
condor_st 12259  cms1353    9u  IPv4 52166262      0t0  TCP cms-a008.rcac.purdue.edu:33591->submit-4.t2.ucsd.edu:9615 (ESTABLISHED)
condor_st 12259  cms1353   10u  IPv4 52166296      0t0  TCP cms-a008.rcac.purdue.edu:43465->glidein-collector-2.t2.ucsd.edu:9871 (ESTABLISHED)
condor_st 12259  cms1353   12u  IPv4 52166365      0t0  TCP cms-a008.rcac.purdue.edu:51566->glidein-collector.t2.ucsd.edu:9871 (ESTABLISHED)
condor_st 12259  cms1353   14u  IPv4 52166267      0t0  TCP *:56561 (LISTEN)
condor_st 12259  cms1353   15u  IPv4 52166266      0t0  TCP localhost:33804->localhost:46919 (ESTABLISHED)
condor_st 12442   condor    7u  IPv4 52691361      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->cmstest1.rcac.purdue.edu:39113 (ESTABLISHED)
condor_st 12442   condor   35u  IPv4 52691388      0t0  TCP localhost:33526->localhost:50860 (ESTABLISHED)
cmsRun    13353  cms0373  154u  IPv4 52255215      0t0  TCP cms-a008.rcac.purdue.edu:49070->squid3.rcac.purdue.edu:squid (CLOSE_WAIT)
cmsRun    13353  cms0373  165u  IPv4 52391814      0t0  TCP cms-a008.rcac.purdue.edu:57105->cms-a032.rcac.purdue.edu:rootd (ESTABLISHED)
cmsRun    15085  cms1245   10u  IPv4 53387638      0t0  TCP cms-a008.rcac.purdue.edu:57977->squid3.rcac.purdue.edu:squid (CLOSE_WAIT)
cmsRun    15085  cms1245  151u  IPv4 53357249      0t0  TCP cms-a008.rcac.purdue.edu:35800->cms-b001.rcac.purdue.edu:rootd (ESTABLISHED)
condor_ma 15184  cms1350    7u  IPv4 51936610      0t0  TCP *:40227 (LISTEN)
condor_ma 15184  cms1350    8u  IPv4 51936622      0t0  TCP cms-a008.rcac.purdue.edu:37939->glidein-collector-2.t2.ucsd.edu:9959 (ESTABLISHED)
condor_ma 15184  cms1350   10u  IPv4 51936666      0t0  TCP cms-a008.rcac.purdue.edu:50929->glidein-collector.t2.ucsd.edu:9959 (ESTABLISHED)
condor_ma 15184  cms1350   11u  IPv4 51936931      0t0  TCP cms-a008.rcac.purdue.edu:41455->glidein-collector-2.t2.ucsd.edu:9959 (ESTABLISHED)
condor_ma 15184  cms1350   14u  IPv4 55489236      0t0  TCP cms-a008.rcac.purdue.edu:50147->glidein-collector.t2.ucsd.edu:9959 (ESTABLISHED)
condor_st 15190  cms1350    6u  IPv4 51936732      0t0  TCP cms-a008.rcac.purdue.edu:48396->glidein-collector-2.t2.ucsd.edu:9959 (ESTABLISHED)
condor_st 15190  cms1350    8u  IPv4 51936758      0t0  TCP cms-a008.rcac.purdue.edu:36393->glidein-collector.t2.ucsd.edu:9959 (ESTABLISHED)
condor_st 15190  cms1350    9u  IPv4 55450215      0t0  TCP cms-a008.rcac.purdue.edu:48464->glidein-collector.t2.ucsd.edu:9959 (ESTABLISHED)
condor_st 15190  cms1350   10u  IPv4 52217655      0t0  TCP cms-a008.rcac.purdue.edu:45735->glidein-collector-2.t2.ucsd.edu:9959 (ESTABLISHED)
condor_st 15190  cms1350   11u  IPv4 51936691      0t0  TCP *:39010 (LISTEN)
condor_st 15190  cms1350   13u  IPv4 52229524      0t0  TCP localhost:35362->localhost:47012 (ESTABLISHED)
condor_st 15206   condor    7u  IPv4 55333836      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->condor-fe00.rcac.purdue.edu:49498 (ESTABLISHED)
condor_st 15206   condor   26u  IPv4 55333861      0t0  TCP localhost:38176->localhost:43538 (ESTABLISHED)
condor_st 15462   condor    7u  IPv4 53582686      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->cmstest1.rcac.purdue.edu:48227 (ESTABLISHED)
condor_st 15462   condor   36u  IPv4 53582721      0t0  TCP localhost:37971->localhost:49418 (ESTABLISHED)
condor_st 15980   condor    7u  IPv4 54490958      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->diagrid.org:38830 (ESTABLISHED)
condor_st 15980   condor   34u  IPv4 54491027      0t0  TCP localhost:33563->localhost:45133 (ESTABLISHED)
condor_ma 16202  cms1358    7u  IPv4 53303793      0t0  TCP *:34974 (LISTEN)
condor_ma 16202  cms1358    8u  IPv4 53303805      0t0  TCP cms-a008.rcac.purdue.edu:45025->glidein-collector-2.t2.ucsd.edu:10068 (ESTABLISHED)
condor_ma 16202  cms1358   10u  IPv4 53303947      0t0  TCP cms-a008.rcac.purdue.edu:55077->glidein-collector.t2.ucsd.edu:10068 (ESTABLISHED)
condor_ma 16202  cms1358   11u  IPv4 53304502      0t0  TCP cms-a008.rcac.purdue.edu:53774->glidein-collector-2.t2.ucsd.edu:10068 (ESTABLISHED)
condor_ma 16202  cms1358   14u  IPv4 55471565      0t0  TCP cms-a008.rcac.purdue.edu:60465->glidein-collector.t2.ucsd.edu:10068 (CLOSE_WAIT)
condor_st 16483  cms1358    6u  IPv4 53304204      0t0  TCP cms-a008.rcac.purdue.edu:34680->glidein-collector-2.t2.ucsd.edu:10068 (ESTABLISHED)
condor_st 16483  cms1358    8u  IPv4 53304222      0t0  TCP cms-a008.rcac.purdue.edu:40195->glidein-collector.t2.ucsd.edu:10068 (ESTABLISHED)
condor_st 16483  cms1358   10u  IPv4 54957354      0t0  TCP cms-a008.rcac.purdue.edu:35021->glidein-collector-2.t2.ucsd.edu:10068 (ESTABLISHED)
condor_st 16483  cms1358   11u  IPv4 53304149      0t0  TCP *:58144 (LISTEN)
condor_st 16483  cms1358   13u  IPv4 53343433      0t0  TCP localhost:55374->localhost:57782 (ESTABLISHED)
cmsRun    17637  cms0373  154u  IPv4 52200530      0t0  TCP cms-a008.rcac.purdue.edu:53544->squid1.rcac.purdue.edu:squid (CLOSE_WAIT)
cmsRun    17637  cms0373  165u  IPv4 52605804      0t0  TCP cms-a008.rcac.purdue.edu:36432->cms-a037.rcac.purdue.edu:rootd (ESTABLISHED)
condor_st 18116   condor    7u  IPv4 53639133      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->cmstest1.rcac.purdue.edu:39145 (ESTABLISHED)
condor_st 18116   condor   36u  IPv4 53639162      0t0  TCP localhost:39075->localhost:60964 (ESTABLISHED)
condor_st 19462 cmsprod7    9u  IPv4 53693623      0t0  TCP cms-a008.rcac.purdue.edu:59225->cmssrv112.fnal.gov:9615 (ESTABLISHED)
condor_st 19462 cmsprod7   10u  IPv4 53693669      0t0  TCP cms-a008.rcac.purdue.edu:47323->vocms97.cern.ch:9722 (ESTABLISHED)
condor_st 19462 cmsprod7   12u  IPv4 53694649      0t0  TCP cms-a008.rcac.purdue.edu:38623->cmssrv119.fnal.gov:10153 (ESTABLISHED)
condor_st 19462 cmsprod7   14u  IPv4 53693629      0t0  TCP *:56397 (LISTEN)
condor_st 19462 cmsprod7   15u  IPv4 53693628      0t0  TCP localhost:50677->localhost:34186 (ESTABLISHED)
condor_st 19466 cmsprod7    9u  IPv4 53693755      0t0  TCP cms-a008.rcac.purdue.edu:38187->vocms97.cern.ch:xmms2 (ESTABLISHED)
condor_st 19466 cmsprod7   10u  IPv4 53693722      0t0  TCP cms-a008.rcac.purdue.edu:43844->cmssrv112.fnal.gov:9615 (ESTABLISHED)
condor_st 19466 cmsprod7   12u  IPv4 53693814      0t0  TCP cms-a008.rcac.purdue.edu:36193->cmssrv119.fnal.gov:xmms2 (ESTABLISHED)
condor_st 19466 cmsprod7   14u  IPv4 53693726      0t0  TCP *:37240 (LISTEN)
condor_st 19466 cmsprod7   15u  IPv4 53693725      0t0  TCP localhost:33856->localhost:36441 (ESTABLISHED)
cmsRun    19994 cmsprod7   10u  IPv4 53702086      0t0  TCP cms-a008.rcac.purdue.edu:37552->squid1.rcac.purdue.edu:squid (CLOSE_WAIT)
cmsRun    19995 cmsprod7   10u  IPv4 53702087      0t0  TCP cms-a008.rcac.purdue.edu:37514->squid2.rcac.purdue.edu:squid (CLOSE_WAIT)
condor_ma 20676  cms1354    7u  IPv4 52701023      0t0  TCP *:36767 (LISTEN)
condor_ma 20676  cms1354    8u  IPv4 52701043      0t0  TCP cms-a008.rcac.purdue.edu:50649->glidein-collector-2.t2.ucsd.edu:nsesrvr (ESTABLISHED)
condor_ma 20676  cms1354   10u  IPv4 52701102      0t0  TCP cms-a008.rcac.purdue.edu:57255->glidein-collector.t2.ucsd.edu:9745 (ESTABLISHED)
condor_ma 20676  cms1354   11u  IPv4 52701498      0t0  TCP cms-a008.rcac.purdue.edu:55885->glidein-collector-2.t2.ucsd.edu:nsesrvr (ESTABLISHED)
condor_ma 20676  cms1354   14u  IPv4 55477738      0t0  TCP cms-a008.rcac.purdue.edu:42589->glidein-collector.t2.ucsd.edu:9745 (ESTABLISHED)
condor_st 20688  cms1354    6u  IPv4 52701194      0t0  TCP cms-a008.rcac.purdue.edu:42315->glidein-collector-2.t2.ucsd.edu:nsesrvr (ESTABLISHED)
condor_st 20688  cms1354    8u  IPv4 52701232      0t0  TCP cms-a008.rcac.purdue.edu:45727->glidein-collector.t2.ucsd.edu:9745 (ESTABLISHED)
condor_st 20688  cms1354    9u  IPv4 55489846      0t0  TCP cms-a008.rcac.purdue.edu:37335->glidein-collector.t2.ucsd.edu:9745 (ESTABLISHED)
condor_st 20688  cms1354   10u  IPv4 52701533      0t0  TCP cms-a008.rcac.purdue.edu:54187->glidein-collector-2.t2.ucsd.edu:nsesrvr (ESTABLISHED)
condor_st 20688  cms1354   11u  IPv4 52701153      0t0  TCP *:60392 (LISTEN)
condor_st 20688  cms1354   13u  IPv4 53934495      0t0  TCP localhost:55753->localhost:49962 (ESTABLISHED)
condor_st 21269  cms1353    9u  IPv4 53365876      0t0  TCP cms-a008.rcac.purdue.edu:51619->vocms20.cern.ch:lorica-in (ESTABLISHED)
condor_st 21269  cms1353   10u  IPv4 53365926      0t0  TCP cms-a008.rcac.purdue.edu:47973->glidein-collector-2.t2.ucsd.edu:9874 (ESTABLISHED)
condor_st 21269  cms1353   12u  IPv4 53365939      0t0  TCP cms-a008.rcac.purdue.edu:38986->glidein-collector.t2.ucsd.edu:9874 (ESTABLISHED)
condor_st 21269  cms1353   14u  IPv4 53365894      0t0  TCP *:58336 (LISTEN)
condor_st 21269  cms1353   15u  IPv4 53365893      0t0  TCP localhost:56957->localhost:55167 (ESTABLISHED)
condor_st 21304   condor    7u  IPv4 55344335      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->condor-fe00.rcac.purdue.edu:40382 (ESTABLISHED)
condor_st 21304   condor   30u  IPv4 55344366      0t0  TCP localhost:45560->localhost:35437 (ESTABLISHED)
condor_st 21308   condor    7u  IPv4 55344406      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->condor-fe00.rcac.purdue.edu:37939 (ESTABLISHED)
condor_st 21308   condor   33u  IPv4 55344447      0t0  TCP localhost:55978->localhost:48887 (ESTABLISHED)
condor_st 21309   condor    7u  IPv4 55344410      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->condor-fe00.rcac.purdue.edu:39155 (ESTABLISHED)
condor_st 21309   condor   34u  IPv4 55344507      0t0  TCP localhost:59979->localhost:49845 (ESTABLISHED)
condor_st 22489  cms1357    9u  IPv4 53206811      0t0  TCP cms-a008.rcac.purdue.edu:49607->hcc-crabserver.unl.edu:9615 (ESTABLISHED)
condor_st 22489  cms1357   10u  IPv4 53206844      0t0  TCP cms-a008.rcac.purdue.edu:51233->glidein-collector-2.t2.ucsd.edu:9851 (ESTABLISHED)
condor_st 22489  cms1357   12u  IPv4 53206862      0t0  TCP cms-a008.rcac.purdue.edu:44134->glidein-collector.t2.ucsd.edu:9851 (ESTABLISHED)
condor_st 22489  cms1357   14u  IPv4 53206815      0t0  TCP *:56892 (LISTEN)
condor_st 22489  cms1357   15u  IPv4 53206814      0t0  TCP localhost:52737->localhost:59337 (ESTABLISHED)
condor_st 22517   condor   33u  IPv4 53992612      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->diagrid.org:34742 (ESTABLISHED)
condor_st 22517   condor   37u  IPv4 53992639      0t0  TCP localhost:40446->localhost:53266 (ESTABLISHED)
condor_st 22923  cms1354    9u  IPv4 53934554      0t0  TCP cms-a008.rcac.purdue.edu:45522->glidein-collector-2.t2.ucsd.edu:nsesrvr (ESTABLISHED)
condor_st 22923  cms1354   11u  IPv4 53934652      0t0  TCP cms-a008.rcac.purdue.edu:42145->glidein-collector.t2.ucsd.edu:9745 (ESTABLISHED)
condor_st 22923  cms1354   12u  IPv4 53934491      0t0  TCP cms-a008.rcac.purdue.edu:43673->submit-4.t2.ucsd.edu:9615 (ESTABLISHED)
condor_st 22923  cms1354   14u  IPv4 53934498      0t0  TCP *:39973 (LISTEN)
condor_st 22923  cms1354   15u  IPv4 53934497      0t0  TCP localhost:49962->localhost:55753 (ESTABLISHED)
python    23385  cms0994    3u  IPv4 53369549      0t0  UDP *:37160 
bash      23829  cms0994    3u  IPv4 53369549      0t0  UDP *:37160 
cmsRun    24070  cms0994    3u  IPv4 53369549      0t0  UDP *:37160 
cmsRun    24070  cms0994  144u  IPv4 53379503      0t0  TCP cms-a008.rcac.purdue.edu:57277->squid3.rcac.purdue.edu:squid (CLOSE_WAIT)
cmsRun    24070  cms0994  149u  IPv4 55484684      0t0  TCP cms-a008.rcac.purdue.edu:51064->xrootd.rcac.purdue.edu:rootd (ESTABLISHED)
cmsRun    24070  cms0994  153u  IPv4 55098701      0t0  TCP cms-a008.rcac.purdue.edu:48409->cms-f003.rcac.purdue.edu:rootd (ESTABLISHED)
cmsRun    24070  cms0994  155u  IPv4 55484778      0t0  TCP cms-a008.rcac.purdue.edu:44543->cms-b004.rcac.purdue.edu:rootd (ESTABLISHED)
condor_st 24330   condor    7u  IPv4 55476548      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->condor-fe00.rcac.purdue.edu:50684 (ESTABLISHED)
condor_st 24330   condor   32u  IPv4 55476589      0t0  TCP localhost:45715->localhost:37803 (ESTABLISHED)
condor_st 24332   condor    7u  IPv4 55476551      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->condor-fe00.rcac.purdue.edu:58166 (ESTABLISHED)
condor_st 24332   condor   33u  IPv4 55476645      0t0  TCP localhost:37663->localhost:51238 (ESTABLISHED)
sshd      24468     root    3r  IPv4 55477882      0t0  TCP cms-a008.rcac.purdue.edu:ssh->hep.rcac.purdue.edu:44969 (ESTABLISHED)
sshd      24470  goughes    3u  IPv4 55477882      0t0  TCP cms-a008.rcac.purdue.edu:ssh->hep.rcac.purdue.edu:44969 (ESTABLISHED)
condor_ma 24792 cmsprod7    7u  IPv4 53594332      0t0  TCP *:48753 (LISTEN)
condor_ma 24792 cmsprod7    8u  IPv4 53594344      0t0  TCP cms-a008.rcac.purdue.edu:48988->vocms97.cern.ch:xmms2 (ESTABLISHED)
condor_ma 24792 cmsprod7   10u  IPv4 53597658      0t0  TCP cms-a008.rcac.purdue.edu:53782->cmssrv119.fnal.gov:xmms2 (ESTABLISHED)
condor_ma 24792 cmsprod7   11u  IPv4 55204131      0t0  TCP cms-a008.rcac.purdue.edu:43328->vocms97.cern.ch:xmms2 (ESTABLISHED)
condor_ma 24792 cmsprod7   14u  IPv4 53598338      0t0  TCP cms-a008.rcac.purdue.edu:44752->cmssrv119.fnal.gov:xmms2 (ESTABLISHED)
condor_ma 25383 cmsprod7    7u  IPv4 53647385      0t0  TCP *:34164 (LISTEN)
condor_ma 25383 cmsprod7    8u  IPv4 53647397      0t0  TCP cms-a008.rcac.purdue.edu:38538->vocms97.cern.ch:9722 (ESTABLISHED)
condor_ma 25383 cmsprod7   10u  IPv4 53647695      0t0  TCP cms-a008.rcac.purdue.edu:55618->cmssrv119.fnal.gov:10153 (ESTABLISHED)
condor_ma 25383 cmsprod7   11u  IPv4 55289087      0t0  TCP cms-a008.rcac.purdue.edu:34344->vocms97.cern.ch:9722 (ESTABLISHED)
condor_ma 25383 cmsprod7   14u  IPv4 53648948      0t0  TCP cms-a008.rcac.purdue.edu:45580->cmssrv119.fnal.gov:10153 (ESTABLISHED)
condor_st 25639 cmsprod7    6u  IPv4 53647811      0t0  TCP cms-a008.rcac.purdue.edu:60024->vocms97.cern.ch:9722 (ESTABLISHED)
condor_st 25639 cmsprod7    8u  IPv4 53647885      0t0  TCP cms-a008.rcac.purdue.edu:45907->cmssrv119.fnal.gov:10153 (ESTABLISHED)
condor_st 25639 cmsprod7    9u  IPv4 55471964      0t0  TCP cms-a008.rcac.purdue.edu:36035->vocms97.cern.ch:9722 (ESTABLISHED)
condor_st 25639 cmsprod7   11u  IPv4 53647739      0t0  TCP *:48671 (LISTEN)
condor_st 25639 cmsprod7   12u  IPv4 53693626      0t0  TCP localhost:34186->localhost:50677 (ESTABLISHED)
condor_st 25639 cmsprod7   13u  IPv4 53649503      0t0  TCP cms-a008.rcac.purdue.edu:43326->cmssrv119.fnal.gov:10153 (ESTABLISHED)
condor_st 26260   condor    7u  IPv4 53939855      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->diagrid.org:60216 (ESTABLISHED)
condor_st 26260   condor   35u  IPv4 53939906      0t0  TCP localhost:54614->localhost:44270 (ESTABLISHED)
cmsRun    26426  cms0748   10u  IPv4 53232695      0t0  TCP cms-a008.rcac.purdue.edu:53890->squid1.rcac.purdue.edu:squid (CLOSE_WAIT)
cmsRun    26426  cms0748  157u  IPv4 54711660      0t0  TCP cms-a008.rcac.purdue.edu:40974->cms-b008.rcac.purdue.edu:rootd (ESTABLISHED)
condor_st 27066 cmsprod7    6u  IPv4 53597747      0t0  TCP cms-a008.rcac.purdue.edu:33894->vocms97.cern.ch:xmms2 (ESTABLISHED)
condor_st 27066 cmsprod7    8u  IPv4 53601800      0t0  TCP cms-a008.rcac.purdue.edu:57311->cmssrv119.fnal.gov:xmms2 (ESTABLISHED)
condor_st 27066 cmsprod7    9u  IPv4 55439213      0t0  TCP cms-a008.rcac.purdue.edu:47587->vocms97.cern.ch:xmms2 (ESTABLISHED)
condor_st 27066 cmsprod7   11u  IPv4 53597696      0t0  TCP *:41390 (LISTEN)
condor_st 27066 cmsprod7   12u  IPv4 53693723      0t0  TCP localhost:36441->localhost:33856 (ESTABLISHED)
condor_st 27066 cmsprod7   13u  IPv4 53602203      0t0  TCP cms-a008.rcac.purdue.edu:58398->cmssrv119.fnal.gov:xmms2 (ESTABLISHED)
condor_st 27425   condor    7u  IPv4 52326378      0t0  TCP cms-a008.rcac.purdue.edu:erunbook_server->cmstest1.rcac.purdue.edu:57774 (ESTABLISHED)
