RecordID,@received,EndTime,ResourceType,ProbeName,Raw_SiteName,Host_description,Host,ResourceGroup,OIM_SiteName,SuccessfulMatch
login01.osgconnect.net:2404856.1386,2017-02-04T14:09:50.530Z,2017-02-04T13:51:49Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e277.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1412609.2672,2017-02-07T21:48:43.827Z,2017-02-07T21:30:29Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,node044.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login05.hep.wisc.edu:3327020.495,2017-02-04T10:31:23.483Z,2017-02-04T10:15:00Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e444.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.494,2017-02-04T10:31:23.482Z,2017-02-04T10:18:03Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e242.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:6001.224,2017-02-07T03:16:11.264Z,2017-02-07T02:53:12Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c8-14.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login05.hep.wisc.edu:3327020.499,2017-02-04T10:31:23.485Z,2017-02-04T10:10:12Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g20n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.498,2017-02-04T10:31:23.485Z,2017-02-04T10:12:53Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g29n04.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:10111.46,2017-02-04T09:35:26.786Z,2017-02-04T09:33:41Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e140.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod-2.icecube.wisc.edu:32050.167,2017-02-05T05:13:27.245Z,2017-02-05T04:50:52Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-5.chtc.wisc.edu (primary) ,,,Failure
login06.hep.wisc.edu:2672561.1060,2017-02-04T10:41:29.643Z,2017-02-04T10:30:20Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,g18n01.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:621302.1124,2017-02-05T01:54:07.963Z,2017-02-05T01:49:15Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g18n24.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1178995.14,2017-02-08T03:45:51.985Z,2017-02-08T03:40:10Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,c8-10.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login02.osgconnect.net:1601526.115,2017-02-07T22:47:20.386Z,2017-02-07T22:39:38Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,node074.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:11330.8,2017-02-07T08:20:28.061Z,2017-02-07T08:12:16Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c8-13.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:5364.58,2017-02-04T14:28:55.870Z,2017-02-04T14:15:04Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e280.chtc.wisc.edu (primary) ,,CHTC,Success
xd-login.opensciencegrid.org:2992705.1826,2017-02-04T08:23:08.375Z,2017-02-04T08:18:54Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g22n12.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:3789227.385,2017-02-04T17:32:48.104Z,2017-02-04T17:30:17Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e459.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:357335.2662,2017-02-08T00:53:19.600Z,2017-02-08T00:48:23Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e349.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3201694.495,2017-02-05T00:36:43.043Z,2017-02-05T00:31:57Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e021.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1454832.301,2017-02-07T21:59:18.216Z,2017-02-07T21:46:20Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e405.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:30764.1909,2017-02-08T00:15:40.699Z,2017-02-08T00:10:22Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e349.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:8749.377,2017-02-07T07:59:27.701Z,2017-02-07T07:38:13Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-16.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:90237.583,2017-02-08T04:56:55.283Z,2017-02-08T04:50:48Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-13.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:1284579.862,2017-02-08T04:13:57.148Z,2017-02-08T04:07:09Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node092.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login02.osgconnect.net:2612773.168,2017-02-08T04:59:56.088Z,2017-02-08T04:54:06Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e267.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2729129.1251,2017-02-05T06:23:24.662Z,2017-02-05T06:13:46Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e153.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:2222356.658,2017-02-04T13:41:11.640Z,2017-02-04T13:25:16Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e172.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:9919.127,2017-02-04T09:05:12.200Z,2017-02-04T08:58:28Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e442.chtc.wisc.edu (primary) ,,CHTC,Success
login02.osgconnect.net:663298.27,2017-02-05T03:42:44.335Z,2017-02-05T03:33:38Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e363.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:300207.671,2017-02-04T19:26:23.963Z,2017-02-04T19:07:56Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,g24n03.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1873992.1047,2017-02-05T02:55:25.250Z,2017-02-05T02:44:28Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e022.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.575,2017-02-04T10:42:06.912Z,2017-02-04T10:37:08Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e377.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.577,2017-02-04T10:42:06.924Z,2017-02-04T10:33:24Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,g27n22.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.576,2017-02-04T10:42:06.912Z,2017-02-04T10:33:55Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,g28n17.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.570,2017-02-04T10:42:06.910Z,2017-02-04T10:31:40Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e315.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
fifebatch1.fnal.gov:770911.578,2017-02-05T06:04:22.746Z,2017-02-05T05:48:16Z,Payload,condor:fifebatch1.fnal.gov,FIFEBATCH1,GLOW,e283.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.536,2017-02-04T10:39:12.925Z,2017-02-04T10:27:45Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e319.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2851508.474,2017-02-04T11:37:33.143Z,2017-02-04T11:31:11Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g19n10.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2630325.1327,2017-02-05T03:27:18.197Z,2017-02-05T03:13:33Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e234.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2327408.412,2017-02-05T06:06:44.298Z,2017-02-05T05:58:26Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e205.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:42240.11,2017-02-04T05:00:16.853Z,2017-02-04T04:36:24Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-5.chtc.wisc.edu (primary) ,,,Failure
login05.hep.wisc.edu:3327020.1658,2017-02-04T10:33:03.012Z,2017-02-04T10:11:08Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e366.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2515983.584,2017-02-04T00:10:34.948Z,2017-02-04T00:00:06Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e409.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3211247.805,2017-02-04T02:32:06.011Z,2017-02-04T02:24:34Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e334.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2594925.14,2017-02-04T10:31:15.415Z,2017-02-04T10:25:24Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,g26n27.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:118823.9,2017-02-04T09:51:48.996Z,2017-02-04T09:36:14Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-1.chtc.wisc.edu (primary) ,,,Failure
login06.hep.wisc.edu:2594925.16,2017-02-04T10:31:15.416Z,2017-02-04T10:26:16Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,g18n01.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:24655.70,2017-02-07T23:28:32.082Z,2017-02-07T23:27:14Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node128.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:2033910.744,2017-02-07T14:24:11.328Z,2017-02-07T14:07:39Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node025.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:10566.11,2017-02-07T05:49:38.634Z,2017-02-07T05:32:48Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e319.chtc.wisc.edu (primary) ,,CHTC,Success
login05.hep.wisc.edu:3327020.295,2017-02-04T10:31:19.293Z,2017-02-04T10:17:37Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g28n17.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3194446.1227,2017-02-05T03:59:15.209Z,2017-02-05T03:52:32Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g18n26.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:42240.209,2017-02-04T05:00:16.801Z,2017-02-04T04:56:59Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-7.chtc.wisc.edu (primary) ,,,Failure
login01.osgconnect.net:3413115.2542,2017-02-07T04:12:13.597Z,2017-02-07T04:02:14Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,c088.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:357335.957,2017-02-08T00:52:45.753Z,2017-02-08T00:43:01Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e293.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:42240.203,2017-02-04T05:00:16.801Z,2017-02-04T04:36:20Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-6.chtc.wisc.edu (primary) ,,,Failure
sub-simprod-2.icecube.wisc.edu:111300.127,2017-02-04T02:21:59.854Z,2017-02-04T02:12:59Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-7.chtc.wisc.edu (primary) ,,,Failure
sub-simprod-2.icecube.wisc.edu:42240.206,2017-02-04T05:00:16.801Z,2017-02-04T04:36:24Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-4.chtc.wisc.edu (primary) ,,,Failure
login02.osgconnect.net:385135.39,2017-02-07T14:42:08.277Z,2017-02-07T14:35:30Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,node108.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1187577.417,2017-02-05T05:19:44.101Z,2017-02-05T05:18:12Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e453.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugwg-osg.phy.syr.edu:2524288.5913,2017-02-05T01:47:55.467Z,2017-02-05T01:41:55Z,Payload,condor:sugwg-osg.phy.syr.edu,Syracuse,GLOW,spalding05.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:307217.1535,2017-02-05T01:36:41.375Z,2017-02-05T01:30:03Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,atlas91.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
csiu.grid.iu.edu:469926.2027,2017-02-04T01:09:09.791Z,2017-02-04T01:03:29Z,Payload,condor:csiu.grid.iu.edu,IU-CSIU,GLOW,g18n24.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1565773.1138,2017-02-05T05:45:15.972Z,2017-02-05T05:36:37Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,c020.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:52832.49,2017-02-04T03:31:37.169Z,2017-02-04T03:28:17Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-1.chtc.wisc.edu (primary) ,,,Failure
duke-login.osgconnect.net:535336.141,2017-02-04T13:31:08.403Z,2017-02-04T13:11:57Z,Payload,condor:login.duke.ci-connect.net,DukeConnect,GLOW,e231.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:99898.2147,2017-02-04T06:34:25.819Z,2017-02-04T06:30:47Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e437.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:2469859.3915,2017-02-07T17:03:22.807Z,2017-02-07T16:45:51Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node088.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:52832.45,2017-02-04T03:31:37.163Z,2017-02-04T03:24:09Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-5.chtc.wisc.edu (primary) ,,,Failure
login03.hep.wisc.edu:3914117.1364,2017-02-04T10:41:26.129Z,2017-02-04T10:24:30Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e461.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.1365,2017-02-04T10:41:26.129Z,2017-02-04T10:25:08Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,g26n23.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1229848.1316,2017-02-08T03:54:34.275Z,2017-02-08T03:49:19Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e458.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.1575,2017-02-04T10:32:45.020Z,2017-02-04T10:09:52Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g20n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:2677.399,2017-02-04T07:55:35.546Z,2017-02-04T07:36:15Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node121.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:2584.3277,2017-02-04T06:15:24.223Z,2017-02-04T06:04:30Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e364.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1187577.1104,2017-02-05T05:19:51.028Z,2017-02-05T05:07:07Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e459.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-1.icecube.wisc.edu:23467.864,2017-02-07T23:07:21.424Z,2017-02-07T22:47:53Z,Payload,condor:sub-1.icecube.wisc.edu,WIPAC,CHTC,e148.chtc.wisc.edu (primary) ,,CHTC,Success
login05.hep.wisc.edu:3327020.1579,2017-02-04T10:32:45.026Z,2017-02-04T10:12:53Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e386.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3300287.345,2017-02-08T00:54:52.640Z,2017-02-08T00:48:08Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e319.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:953230.1919,2017-02-04T14:30:33.430Z,2017-02-04T14:25:08Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e431.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:7898.144,2017-02-05T03:12:37.956Z,2017-02-05T02:54:25Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node077.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:2180569.1604,2017-02-07T15:25:21.065Z,2017-02-07T15:11:10Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node036.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:28570.136,2017-02-07T05:34:30.261Z,2017-02-07T05:31:08Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e319.chtc.wisc.edu (primary) ,,CHTC,Success
login06.hep.wisc.edu:2672561.1573,2017-02-04T10:41:30.725Z,2017-02-04T10:35:13Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e219.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.887,2017-02-04T10:32:41.343Z,2017-02-04T10:11:09Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g28n17.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3495441.707,2017-02-04T19:40:20.647Z,2017-02-04T19:26:09Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g18n21.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1324720.393,2017-02-07T21:17:10.513Z,2017-02-07T21:09:44Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,c9-9.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:231403.3847,2017-02-08T00:39:05.710Z,2017-02-08T00:35:13Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e397.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:21938.57,2017-02-07T16:15:59.390Z,2017-02-07T16:04:27Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c8-1.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:1178995.4300,2017-02-08T03:47:48.197Z,2017-02-08T03:40:12Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e458.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1287333.71,2017-02-04T01:47:51.866Z,2017-02-04T01:34:25Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,g20n08.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.498,2017-02-04T10:39:20.184Z,2017-02-04T10:27:58Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e080.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3830658.575,2017-02-04T10:26:21.559Z,2017-02-04T10:21:07Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,g20n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:19626.158,2017-02-07T22:00:53.040Z,2017-02-07T21:57:10Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-8.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1744309.1329,2017-02-04T20:50:05.233Z,2017-02-04T20:39:13Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,atlas13.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:357335.4621,2017-02-08T00:54:59.632Z,2017-02-08T00:48:10Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e267.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:25441.26,2017-02-04T10:23:43.206Z,2017-02-04T10:20:10Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e292.chtc.wisc.edu (primary) ,,CHTC,Success
login03.hep.wisc.edu:3914117.497,2017-02-04T10:39:20.184Z,2017-02-04T10:24:42Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,atlas18.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:19626.151,2017-02-07T22:00:53.033Z,2017-02-07T21:46:36Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-13.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:2227284.2699,2017-02-04T23:01:56.874Z,2017-02-04T22:37:36Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,g24n06.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.866,2017-02-04T10:41:27.851Z,2017-02-04T10:31:00Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e348.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:15040.260,2017-02-08T02:34:59.770Z,2017-02-08T02:30:31Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-11.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1214289.1920,2017-02-04T23:15:16.308Z,2017-02-04T23:12:59Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e264.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.1391,2017-02-04T10:31:35.648Z,2017-02-04T10:20:53Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e379.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:108602.767,2017-02-04T04:12:41.618Z,2017-02-04T04:00:06Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-7.chtc.wisc.edu (primary) ,,,Failure
login01.osgconnect.net:357335.5394,2017-02-08T00:55:14.436Z,2017-02-08T00:39:55Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e267.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:370632.1661,2017-02-04T16:01:16.239Z,2017-02-04T15:56:32Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e180.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1873992.2351,2017-02-05T02:56:53.963Z,2017-02-05T02:51:21Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e409.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:20387.114,2017-02-07T13:18:44.200Z,2017-02-07T13:05:09Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e348.chtc.wisc.edu (primary) ,,CHTC,Success
xd-login.opensciencegrid.org:2326473.813,2017-02-04T08:04:36.358Z,2017-02-04T07:58:17Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e210.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:395721.668,2017-02-05T04:58:37.148Z,2017-02-05T04:39:36Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e172.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:26215.3,2017-02-07T08:12:33.986Z,2017-02-07T08:00:16Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-8.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-1.icecube.wisc.edu:882.924,2017-02-04T01:14:04.650Z,2017-02-04T00:41:32Z,Payload,condor:sub-1.icecube.wisc.edu,WIPAC,xsede-osg,g18n24.hep.wisc.edu (primary) ,,,Failure
sub-1.icecube.wisc.edu:882.927,2017-02-04T01:14:04.657Z,2017-02-04T00:46:35Z,Payload,condor:sub-1.icecube.wisc.edu,WIPAC,xsede-osg,g18n24.hep.wisc.edu (primary) ,,,Failure
login01.osgconnect.net:192815.2334,2017-02-04T06:55:33.560Z,2017-02-04T06:39:08Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e106.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
