#RecordID,ResourceType,ProbeName,Raw_SiteName,Host_description,Host,ResourceGroup,OIM_SiteName,SuccessfulMatch#
sugar-dev2.phy.syr.edu:1106188.11512,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e429.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1188136.6814,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e457.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1319678.5249,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e148.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3259475.2673,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e137.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1106188.2664,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e354.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:990878.788,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e414.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.2676,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e055.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.2675,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,aci-284.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.2674,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,aci-190.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.1093,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e339.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2577642.1020,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,atlas60.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2298551.5015,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e322.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:907172.284,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e326.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2544192.336,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e011.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3686816.3592,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e130.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:482927.3748,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e356.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:27541.377,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e139.chtc.wisc.edu,e139.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1036262.1791,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas55.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1752515.1195,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e364.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:886433.2320,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e312.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3365650.702,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g1-030615.wisc.cloudlab.us (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2821033.3059,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e407.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3365650.700,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,aci-148.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1004003.2876,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e273.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2821033.15286,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e325.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2298551.8675,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e433.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2647662.2965,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e266.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.2873,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e002.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.716,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e385.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.712,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e316.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:7173.39,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e149.chtc.wisc.edu,e149.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.710,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,atlas17.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:900221.460,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e062.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:7173.36,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e093.chtc.wisc.edu,e093.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2901081.513,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e437.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:4113732.3739,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,c015.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2901081.511,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,ale-31.cs.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.2284,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,atlas49.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:886433.2686,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e232.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:886433.2681,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e339.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.2157,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e424.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.2156,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e271.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:103963.8721,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e099.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:907172.10495,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,spalding09.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:742187.742,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,c020.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2479803.349,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e030.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1188136.945,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,c040.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2522228.623,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e421.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:778209.550,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas35.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:778209.552,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e172.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:907172.1089,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e272.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1004003.909,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e396.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:944331.1247,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas95.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3686816.4013,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e320.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:482927.12643,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e441.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:886433.1817,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e308.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1367666.25667,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e123.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:990878.979,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e407.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1726758.7354,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e436.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:990878.799,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas25.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:886433.2359,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e214.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1049451.698,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e369.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:990878.973,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e341.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:921674.2856,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,gpu-1.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1069036.1867,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e054.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.327,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e385.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1775109.22160,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e148.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1163736.1905,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e261.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2991464.8216,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e136.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3686816.4206,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e351.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:960507.275,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e004.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.5301,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e329.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3259475.323,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e356.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2636817.217,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e004.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2498102.30,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e148.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2647662.3484,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e366.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2057709.699,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e272.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:852805.1127,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas88.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3686816.6538,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,c036.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1145724.2231,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e286.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1726758.6759,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e273.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1106188.3843,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e356.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:709641.2628,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e438.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:833751.368,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e398.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1688390.580,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e171.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2821033.8080,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e367.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3365650.586,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g2-011025.wisc.cloudlab.us (primary) ,,,Failure
submit-3.chtc.wisc.edu:921674.3103,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e097.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:726765.85,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,aci-012.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3916508.877,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e351.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:22977.138,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e309.chtc.wisc.edu,e309.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3383758.1829,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e297.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3336452.4412,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e432.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.4411,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e235.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.4416,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e318.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2317233.5718,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,c082.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2544192.496,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e426.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3686816.5630,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e435.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2317233.5242,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e317.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1319678.6809,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e317.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1188136.5045,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,aci-104.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2517140.56,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g2-031131.wisc.cloudlab.us (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3916508.7159,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e341.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2464874.5313,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e366.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3259475.1394,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e396.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1726758.6487,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e128.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2821033.1373,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e389.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1319678.1589,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e272.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1726758.6488,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e458.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2623104.412,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,ale-17.cs.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:4291.105,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e146.chtc.wisc.edu,e146.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2298551.3418,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,c032.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1726758.7539,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e332.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2991464.7098,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e220.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:973378.2029,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e102.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1726758.5021,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e349.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2127333.3742,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e108.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2127333.6511,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e458.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3383758.77,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e253.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:973378.2024,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,wid-001.discovery.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2901081.272,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,atlas83.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2577642.275,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,gzk9000c005.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1128702.208,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e354.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:742187.3239,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e322.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3730514.5845,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e263.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1696351.605,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e437.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:825860.781,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e233.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3207767.365,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e318.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1367666.10129,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e457.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2605827.326,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e036.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2127333.338,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e338.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2609964.366,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e418.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2586178.297,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g1-030815.wisc.cloudlab.us (primary) ,,,Failure
submit-3.chtc.wisc.edu:1113379.1179,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e346.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2605827.328,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e376.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2821033.1590,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e397.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3259475.2449,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c089.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.309,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e174.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1775109.18150,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,frankie.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3259475.2117,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e338.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.2444,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,opt-a013.discovery.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.2110,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,aci-310.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:921674.396,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e344.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2619494.204,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e341.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:921674.392,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e072.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3887219.1118,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e321.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1004003.1725,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e453.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.4080,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e294.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1520411.6956,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e331.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1004003.1721,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e152.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1004003.1723,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e097.chtc.wisc.edu (primary) ,,,Failure
login06.hep.wisc.edu:3254157.105,Payload,condor:login06.hep.wisc.edu,GLOW,g28n15.hep.wisc.edu,g28n15.hep.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1795,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e427.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:944331.2382,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas37.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1790,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e371.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1793,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e320.chtc.wisc.edu (primary) ,,,Failure
